@relation 'credit_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A-1-M-1'

@attribute '-0.279v10-0.271v17-0.271v12-0.269v16-0.268v3-0.262v7-0.257v18-0.254v9+0.251v11+0.251v4-0.245v5+0.243v2-0.24v1-0.234v14-0.15v6+0.142v19+0.098v20-0.083attribute_0-0.083time+0.054v8-0.038v15+0.034v22+0.029v13-0.028v28+0.026v26-0.014v27+0.01 v25-0.008amount+0.004v23+0.002v21-0.001v24' numeric
@attribute '-0.407v27-0.389v21+0.373v22+0.268v20-0.23v28+0.221attribute_0+0.22 time-0.209v8-0.197v25-0.192v15+0.186v14+0.159v6-0.145v11-0.141v7+0.134v23-0.108v26-0.102v1-0.099v9-0.088v5+0.085v24-0.083v10-0.074v13+0.072v12+0.071v16+0.065v2-0.064v19-0.064v3+0.043v17+0.015v18+0.005amount-0.001v4' numeric
@attribute '0.463v8-0.385v23-0.364v21+0.282v22+0.268v13-0.231v6-0.227attribute_0-0.224v28-0.223time-0.163v2+0.153v24+0.15 v15+0.115v14+0.112v19+0.108amount+0.106v20+0.104v7-0.059v4-0.054v5-0.05v11+0.045v3+0.036v10+0.034v12-0.034v18+0.027v1-0.026v26-0.024v17+0.013v9+0.013v16+0.008v27-0.002v25' numeric
@attribute 0.504attribute_0+0.504time-0.225v25-0.215v6-0.209v14+0.198v1+0.197v5-0.182v23-0.172v2+0.166v19+0.163v8+0.154v22+0.142v27+0.138v7-0.125v12+0.116v26+0.113v11+0.094v4-0.093v16-0.092v24+0.089v28-0.074v17+0.061amount-0.049v9-0.041v21-0.038v13+0.032v3-0.025v20-0.025v10-0.016v15-0.015v18 numeric
@attribute '0.407v19+0.368v24-0.335v25-0.303v20+0.276v21+0.242v15-0.225v26-0.204v18+0.165v6-0.16v16-0.157v17-0.146v27-0.143v4+0.141amount+0.13 v14-0.126v28-0.123v5+0.118v13-0.113v11-0.113v22+0.103v9+0.081time+0.08 attribute_0-0.063v2-0.059v1-0.056v8+0.052v3-0.044v7+0.031v12+0.028v10+0.021v23' numeric
@attribute '-0.315v26+0.298v25-0.291v6+0.285v8-0.265amount+0.26 time+0.254attribute_0-0.234v22-0.225v15-0.19v1-0.189v3+0.186v2-0.184v20-0.172v19-0.163v23+0.158v24-0.147v5-0.13v11+0.125v13+0.102v16+0.101v12+0.085v21-0.084v27-0.082v4+0.077v14-0.075v7+0.052v17+0.048v9+0.048v18-0.033v28+0.032v10' numeric
@attribute '0.765amount+0.268v20-0.257v26-0.224v23-0.215v22+0.161v27-0.151v5-0.145v1-0.14v19-0.13v24-0.12v3-0.114v13-0.111v15+0.073v6+0.07 v21-0.061v2+0.06 v12+0.06 v28+0.053time+0.047v9+0.047attribute_0+0.043v14+0.026v18+0.026v16-0.023v25+0.02 v17-0.019v11-0.019v7-0.011v10+0.008v4+0.005v8' numeric
@attribute '-0.573v28-0.368v24-0.368v20+0.291v13-0.289v15-0.238v25-0.206v23-0.168v19+0.152v26-0.122v22-0.106v8+0.102v4+0.091v21+0.08 v11-0.08v27+0.072v5+0.068v6+0.048amount-0.046time-0.043v12-0.043v2+0.042v17-0.041attribute_0+0.032v16-0.025v9-0.023v14-0.021v10+0.019v18-0.018v3-0.016v7-0.016v1' numeric
@attribute '0.582v13+0.385v23+0.339v26+0.308v25+0.217v19+0.18 v6+0.171v20+0.164time+0.159attribute_0-0.156v5+0.153amount-0.152v24+0.125v8+0.114v27+0.093v12-0.087v11+0.085v14-0.062v3-0.056v4-0.056v1+0.049v10+0.048v21-0.039v28+0.032v7+0.023v16-0.021v9+0.017v15+0.015v2-0.014v17+0.001v22+0    v18' numeric
@attribute '0.518v15-0.481v13+0.403v26-0.332v28-0.212v1+0.151v25-0.141v3-0.13v20-0.127v5+0.107v12+0.105time+0.097v16+0.093attribute_0+0.092v8+0.089v17-0.087v11-0.085v24+0.074amount-0.066v22-0.064v27+0.061v18+0.059v2-0.057v23-0.051v6-0.049v9-0.04v7+0.039v10+0.031v14+0.022v19+0.02 v4-0.006v21' numeric
@attribute '-0.621v24-0.553v26+0.456v15-0.163amount+0.128v13+0.119v19+0.094v23-0.073v25+0.07 v18-0.066v21+0.064v2+0.057v20-0.056v6+0.048v17-0.048v3+0.033v22-0.025v14+0.024v5-0.024v7+0.023v9-0.019v8-0.016v28+0.015v12+0.015attribute_0+0.014time-0.013v1-0.01v10-0.009v27+0.008v16+0.008v4-0.007v11' numeric
@attribute -0.472v25+0.364v28+0.333v13-0.291v23+0.288v26+0.256v15+0.253v2-0.177v22+0.158v20-0.152v19-0.15v7+0.143v17+0.133v16+0.126v18-0.124v1-0.113v3-0.107v8-0.099amount+0.082v24+0.074v4+0.069v14+0.069v12+0.054v10-0.043v11-0.04v6-0.038v27-0.031v9+0.016attribute_0-0.015v21+0.014time-0.009v5 numeric
@attribute '-0.35v23+0.346v27+0.315v19-0.296v24-0.274amount+0.273v6-0.272v15+0.241v14-0.227v4-0.207v13-0.176v18-0.176v7-0.133v1-0.124v11+0.123v12+0.108v26+0.106v9-0.104v17+0.1  v28-0.1v5+0.097v22+0.096v2-0.059v16+0.059v10-0.039v25-0.039v21+0.029v20+0.022v8+0.02 v3-0.007attribute_0+0.005time' numeric
@attribute '-0.653v27+0.409v28+0.277v25-0.272v24-0.27v23-0.229v20+0.168amount-0.128v18+0.124v26+0.116v22-0.094v4-0.091v16-0.09v17+0.082v3+0.075v6-0.07v11-0.062v12+0.05 v7+0.048v13-0.035v10+0.032v1-0.031v5+0.027v21-0.021v2-0.014v14+0.012v15-0.011time+0.009v9-0.006v8-0.006v19-0.003attribute_0' numeric
@attribute '-0.4v6-0.396v25+0.39 v23+0.312v8-0.279v15+0.224v9-0.219v27-0.216v24-0.179v13+0.175v19-0.156v5+0.138v26+0.125v28-0.117attribute_0-0.109time-0.103v1+0.087v18+0.081v10+0.08 v14-0.074v4+0.07 v21+0.065v7-0.06v22+0.06 v17-0.059v3+0.052amount-0.043v2+0.033v12-0.024v11+0.023v16+0.006v20' numeric
@attribute '-0.453v19-0.406v20+0.376v8+0.328v6+0.267v22+0.214v23+0.211v27-0.206v25+0.192v28-0.191v5-0.147v18-0.13v9+0.097v2-0.092v21+0.09 v7+0.088v4+0.076v15-0.069v17-0.061v3+0.06 v10-0.059v26+0.058amount+0.047v14-0.044v11-0.028v13-0.028v24+0.021time-0.015v1-0.015v12+0.01 attribute_0+0.007v16' numeric
@attribute '0.457v19+0.441v18+0.348v4+0.3  v6+0.278v17-0.231v20+0.212v2+0.173v11+0.171v16-0.141v14-0.135v3-0.132v15-0.111v21+0.106v24-0.101v26+0.098v8+0.092v28+0.091v22+0.083amount-0.082v23+0.069v7+0.063v25+0.062v9-0.046time+0.042v10-0.038v27-0.032attribute_0-0.031v13-0.031v1-0.024v12-0.017v5' numeric
@attribute class numeric

@data
0.933931,0.2246,0.449505,2.222485,0.024454,-0.575666,0.866121,1.806565,0.284437,1.27256,1.395454,-1.077804,1.594569,0.15045,-0.541416,0.16585,-1.19162,1
-2.120026,0.577363,-0.418577,1.109468,0.79409,0.403718,-0.48761,-0.398769,-0.093467,0.414005,-0.884815,0.531102,0.175142,-0.855128,0.41499,-0.470967,0.284969,1
-1.68368,0.788006,-0.231701,1.184985,-0.039547,0.401453,-0.869325,-0.024108,0.618094,0.010934,-1.244578,1.184118,-0.776623,-0.53809,-0.581037,-0.188026,1.358229,1
-0.507232,0.996927,-0.610778,1.299563,1.106351,-0.553969,0.426028,1.363063,0.419483,1.15164,0.103271,-0.739117,-0.620462,-0.91647,-0.211913,-0.166961,1.458213,1
1.271895,-0.080369,-0.426228,1.701529,-0.253166,0.063022,0.022608,-0.560709,2.368373,-0.584685,0.008623,-1.99525,-0.69523,-0.249758,-0.487801,-0.249047,0.289476,1
-0.328615,0.069745,1.141663,3.010078,0.678577,1.260411,1.321093,-0.328412,-4.407611,-0.5543,-0.414068,2.521392,1.719469,-0.201057,-1.450137,-1.272862,-0.13211,1
0.861481,0.534538,-0.002268,2.14119,2.073195,0.1115,0.047124,0.180199,0.563051,-2.039456,0.998866,-0.206798,0.002748,-1.254501,0.45716,0.733376,0.011617,1
-2.27472,1.473823,-0.597927,0.883557,-0.091552,1.23841,-0.134353,0.701754,-0.258277,-1.452987,-1.072568,0.45824,-0.005439,-0.526307,-0.055537,1.137379,-0.265994,1
-0.194556,0.177984,-1.589025,1.664826,-2.07013,0.861948,0.185651,0.425265,-0.512475,-0.46408,-0.653151,-0.319332,-0.114487,-0.192405,0.00584,0.428417,0.388023,1
1.237664,0.132916,-1.689283,1.7114,-2.413874,1.449641,0.48275,0.730503,-0.903687,-0.465389,-0.996256,-0.922632,0.210499,0.058091,-0.221339,0.43791,-0.101697,1
1.006612,0.654095,0.382904,1.481767,0.598889,1.737739,0.016338,0.622785,-0.175639,-1.291997,0.209555,-0.680687,0.416207,-0.284301,-1.28671,-0.272959,-0.516851,1
1.795209,0.005656,-1.151432,2.164229,-0.945183,-0.109889,-0.434604,0.27549,0.420565,0.79838,-0.202052,-0.233615,0.252072,-0.443379,0.122106,-0.270635,0.960868,1
1.684632,0.056397,-0.048797,1.942099,1.333473,-0.62736,1.543823,0.141644,1.219794,1.625467,0.284473,-1.737078,-0.107105,0.007932,-0.311101,-0.403187,1.680651,1
1.45115,-0.484102,0.429708,1.80462,-0.45129,2.400245,0.228573,1.070452,-0.897139,1.19572,-0.130671,-1.850249,0.780693,-0.282873,-1.157008,-1.417372,0.133855,1
0.593885,-0.334855,-1.738278,1.9516,-2.201721,0.83546,0.103506,-0.519942,-1.19702,0.61567,-0.637695,-0.308891,-0.666446,-0.154844,-0.336783,0.438585,-0.236741,1
-1.91154,0.478641,-1.350852,1.239431,-2.498571,1.360741,0.044342,0.890861,-0.467845,0.207969,-0.43184,0.017367,-0.810849,-0.157327,-0.038577,0.204432,0.579589,1
1.112715,-0.519107,-1.430431,2.625627,-1.447416,-0.402115,-0.369835,-0.545361,-0.976093,1.780491,0.624209,1.042213,-1.105091,-0.704399,0.063638,-0.021779,0.6348,1
0.967508,-0.239868,-0.332523,2.3207,0.538978,-0.56569,-0.723098,-1.037286,0.019158,2.395929,0.435502,0.129429,-0.521099,-0.389858,0.240752,-0.860992,0.197902,1
-2.775809,-0.144434,-3.592455,-0.007775,-0.019272,1.455871,0.57436,1.710954,-0.131831,0.111768,0.618104,-0.741801,0.833513,0.372973,0.246808,-0.076378,0.363027,1
0.381793,1.517072,-0.789286,1.353733,-0.031279,-1.890119,2.774657,-0.910201,3.035579,0.458403,-1.333226,-1.444849,-1.178073,0.147318,0.429538,-0.122694,0.541951,1
1.051525,-0.665388,-1.959513,2.152331,-2.409059,0.895633,0.375201,-0.636919,-1.381095,0.388801,-0.144737,0.388316,-1.003292,-0.270074,-0.744776,0.448511,-0.084704,1
-0.155268,-0.169493,-1.074441,1.570727,-1.89273,1.288221,-0.152741,0.184381,0.397778,-0.500618,-0.550533,0.423069,-1.077617,-0.062935,-1.038851,0.201616,0.05425,1
-0.155269,-0.16949,-1.074444,1.570733,-1.892729,1.288224,-0.152741,0.184381,0.39778,-0.500617,-0.550533,0.423069,-1.077617,-0.062936,-1.038853,0.201616,0.054249,1
-0.433908,0.454069,-1.185399,2.20033,-1.769384,0.64775,0.307419,0.296558,-1.743563,0.826797,-0.017306,0.736766,-1.574417,-1.825622,0.4357,-0.430058,0.290419,1
1.36866,0.592687,-0.448647,2.270406,0.651822,-0.406627,-1.080283,-0.757703,0.305639,0.72446,-1.291778,-0.247754,0.427244,-0.331379,-0.408904,0.055893,0.052877,1
1.405804,0.181155,-0.551768,2.968668,1.169788,-0.620729,-0.648489,-1.96824,-0.778481,0.065869,0.593621,0.806619,0.43637,-0.490722,0.434427,0.125973,0.708886,1
1.164941,0.485455,-0.734613,2.315502,0.533504,0.384562,0.148075,-1.197681,-0.953123,-0.142284,0.135888,-0.043037,-0.021647,-0.415483,0.276598,0.620999,0.191578,1
-0.05585,-0.304768,-1.553268,1.767541,-2.318885,1.233877,0.079456,-0.034369,-0.57385,-0.087453,-0.39845,0.517648,-1.568076,-0.524412,-0.782892,0.191979,0.544673,1
-1.802283,0.066117,-0.927225,1.700471,-1.932073,1.300214,0.245457,-0.208514,-0.555796,0.326902,1.266106,-0.063118,-1.063092,-0.476923,0.404178,-1.327908,0.608564,1
1.285505,0.36948,-1.828789,1.921298,0.405051,1.649931,0.578854,-0.867979,-2.441578,-1.410425,0.797389,-1.354002,0.117028,2.010203,0.667755,-0.644693,-0.04785,1
0.17468,0.427784,-0.336502,2.058872,0.85007,0.36942,-0.53948,-0.565035,0.026569,-0.120637,0.389619,0.012515,-0.386259,-1.07991,-0.096682,-0.743418,1.190025,1
-2.464211,1.008342,-0.90936,0.981049,-1.072816,0.925768,-0.010023,0.899402,0.360672,-0.470372,-0.261151,0.475849,-0.445673,-0.305683,-0.45431,0.849981,0.524991,1
-0.436128,1.103124,-1.145141,1.24,-0.017963,0.527924,0.356363,-0.470248,-0.065424,-0.195938,0.854629,-1.190684,1.035217,0.081638,-0.43863,-0.724703,0.532399,1
-0.776665,0.327889,0.034037,1.303086,1.059346,1.111798,-0.275239,-0.115065,0.97702,0.672832,-0.486752,-1.295873,-0.203804,0.999641,-0.376953,0.648587,0.098378,1
-2.329492,0.842628,-1.607089,1.218784,-1.937548,1.06727,0.195017,0.692645,-0.798227,0.554687,-0.487384,-0.252026,-0.108247,-0.116685,0.276671,0.682756,0.321492,1
-0.659219,0.580374,-0.20019,1.512016,-0.573339,0.706347,-0.355407,-0.634515,0.416636,0.053476,1.397562,0.642309,-0.659129,0.202788,-1.003991,-0.210986,-0.064913,1
1.202811,0.528535,-0.492316,2.311742,-0.294693,0.495349,-0.618556,0.88169,0.925521,-0.508062,-0.560759,0.083775,0.759078,0.761086,0.595569,-0.535929,-0.068981,1
1.712078,-0.368499,-1.013347,2.403709,2.419354,-0.312033,-1.644215,-2.814523,0.046556,0.389877,-0.010067,2.597485,-1.011455,2.260309,0.562186,-0.063593,0.88619,1
1.353407,-0.111997,-1.524395,1.486571,1.11272,1.282528,-0.84583,-2.223248,-0.307122,-0.188442,-0.711999,1.441408,-1.362971,2.613652,0.247706,0.646065,0.088943,1
1.813283,0.370911,-1.88669,2.16536,-1.240105,0.364693,-0.863621,-0.427653,-1.07094,1.179664,0.433711,-0.293163,-1.532065,2.794327,0.040018,-0.256303,0.420215,1
2.04807,0.653256,-1.601316,2.605625,-0.106732,-0.540068,-1.233275,-0.327077,-0.859598,1.400437,1.06642,0.482763,-1.582163,2.086486,0.833372,-0.221852,0.843382,1
2.109882,0.670066,-1.58535,2.489118,-0.148618,-0.365737,-1.210534,-0.342191,-0.734165,1.465131,1.064477,0.511427,-1.564192,2.08976,0.880879,-0.187444,0.863907,1
2.171741,0.687736,-1.570218,2.372962,-0.191308,-0.1914,-1.187518,-0.358777,-0.607729,1.529367,1.062964,0.540038,-1.5471,2.093115,0.929284,-0.153883,0.883605,1
2.233429,0.706703,-1.556374,2.258388,-0.234482,-0.016406,-1.164141,-0.376735,-0.480024,1.593461,1.061859,0.56864,-1.530766,2.096523,0.978169,-0.121009,0.9025,1
-2.245368,1.836775,-0.343394,0.842435,-0.182731,1.534114,-0.351352,0.848498,0.079559,-1.142708,-1.721111,-0.048135,-0.343947,-0.502834,-0.724954,0.672269,0.106936,1
-2.468085,0.57232,0.080576,1.218777,0.283908,0.809231,1.424864,-0.234068,0.432372,-0.102742,1.316091,0.311088,-1.014616,-0.025592,-0.302585,-0.191646,-0.249076,1
0.366223,0.829072,-1.842443,1.279308,0.38874,0.295529,-0.717793,1.494533,0.778112,2.536547,-3.205617,0.384745,0.051988,1.536123,1.70353,0.776305,-0.381808,1
-0.408717,0.053241,-0.794934,1.86377,-0.834626,0.929082,0.247089,-0.678395,-0.40588,-0.006089,0.812475,-0.455497,-0.453128,-0.13023,-0.532706,0.05613,0.035525,1
0.162423,0.060386,-1.687136,2.473704,-2.143395,0.577467,0.191055,0.511805,-0.96496,0.217446,0.5603,0.939263,-0.916641,-0.673195,0.336423,0.329806,0.553763,1
-0.726089,0.344297,-0.550214,1.782869,-0.870788,0.985021,-0.606739,0.339196,1.014206,-0.162216,-1.191954,0.204403,0.33689,0.240404,-0.174057,-0.525525,0.02999,1
-0.344277,0.357564,-0.438853,2.783698,-1.082798,-1.784779,6.348436,-0.707941,0.303139,1.036627,-1.283768,-0.041034,-0.9097,1.043947,0.874946,-1.272663,-0.050574,1
-2.455095,1.312413,0.392165,1.463065,1.137939,0.111452,4.879495,-1.229799,-0.353529,-0.225996,0.184825,-1.207771,-0.668913,0.242822,0.34185,-1.026694,0.196893,1
-0.095585,0.588214,0.167835,2.684908,-2.142765,0.740065,0.844788,1.170542,-0.620508,1.926628,-0.069631,-1.440114,-0.483391,-2.489263,1.26305,-3.511941,-2.059704,1
1.152659,-0.519861,-1.755536,2.291325,-2.159136,0.936236,0.420202,0.680358,0.421327,-1.167586,0.605621,0.166978,-0.337255,0.005371,-0.444605,0.247397,-0.016775,1
1.794204,-0.812997,-1.271657,3.035326,-1.996821,-0.302387,-0.338637,0.414566,0.987443,0.338676,1.224245,1.263804,-0.514764,-0.036195,-0.410635,-0.437455,0.946438,1
1.815414,-0.608672,-1.212252,2.79633,-1.974263,-0.015235,-0.369048,0.813262,1.134393,0.551845,1.281962,1.030453,-0.785555,-0.231523,-0.294559,-0.461923,0.834162,1
1.877365,-0.584316,-1.203732,2.684072,-2.022429,0.159863,-0.344042,0.786141,1.268427,0.613138,1.283527,1.058633,-0.774664,-0.227633,-0.240102,-0.43423,0.847945,1
1.014327,-0.30622,-1.36622,2.056406,-1.078167,1.086083,0.202797,0.055224,0.2959,-1.09462,0.189953,0.199791,-0.500064,-0.196702,-0.664589,0.475847,-0.616787,1
-2.084181,0.784949,-1.260832,1.202884,-1.278626,1.577847,0.204348,0.983918,-0.127136,-0.608508,-0.035852,0.215879,-0.724805,-0.502433,-0.051736,0.43279,0.281095,1
-2.059998,0.874987,-1.370416,1.30709,-1.685407,1.479406,0.127078,0.816115,-0.374637,-0.125152,-0.618148,-0.248644,-0.374475,-0.275643,0.048102,0.343143,0.394417,1
1.593847,-0.921567,-0.095314,2.777764,0.045749,-0.527979,-0.726079,-1.29976,1.840774,1.161679,0.72362,0.704005,-0.17227,0.302698,-0.677682,-1.338234,0.163187,1
1.339454,-0.32933,-1.459692,2.409436,-2.511743,1.39754,0.228733,0.807773,-0.401995,-0.321014,0.507651,0.877925,-1.322081,-0.165769,-0.450801,0.498454,-0.373201,1
1.829581,-0.487667,-0.927726,2.558254,-1.449934,0.331461,-0.600945,0.583215,0.975914,1.119509,1.090769,1.084354,-1.452943,-0.483611,-0.442217,-0.394511,0.473956,1
-2.406459,1.075104,-0.302738,1.168267,0.650407,1.066688,0.435277,-0.088327,0.887942,-1.026599,-0.233675,0.458285,-0.530586,-0.465807,0.111573,-0.080736,-0.219143,1
-2.287943,1.525452,-0.611415,1.050139,-1.185354,1.410142,-0.273584,0.886996,-0.058608,0.420178,-1.184442,-0.729811,0.084652,0.167651,-0.564886,0.474268,-0.528706,1
-0.167033,-0.043501,-1.891155,2.058838,-2.486995,1.05245,0.389185,0.791135,-0.089213,-0.285906,0.246438,-0.167804,-0.170963,0.075173,-0.109497,0.218626,0.276513,1
0.43571,-0.442829,-1.437666,2.702676,-2.143788,-0.148793,-0.268323,0.476889,0.436627,1.277634,1.213917,1.046592,-0.527092,-0.06318,-0.153719,-0.457509,1.172739,1
-0.001189,1.454644,0.971401,2.618028,0.213158,0.44356,1.551744,1.006728,0.497639,-0.564137,1.543847,-0.460188,-1.91052,-2.912213,1.022551,-2.295689,-2.067353,1
-0.306268,-0.059577,-1.043291,2.148159,-1.230202,0.08452,-0.210894,0.473127,1.415121,1.003057,0.916585,0.612898,0.132778,0.378237,-0.417372,-0.49475,0.729927,1
-0.61153,0.406976,-1.108417,1.580757,0.668458,1.810856,0.269776,-1.171892,-1.007343,-1.451834,1.435068,0.352789,-1.073762,0.584115,0.051367,0.317582,-0.470842,1
-0.442546,0.65618,-0.591444,1.429656,1.22984,1.09985,-0.061929,-0.922444,0.135386,-0.216617,1.038218,0.010899,-1.225946,1.31367,-0.466685,0.188524,0.371439,1
1.561227,-0.592874,-1.691712,2.578391,-2.257303,0.945121,0.114315,-0.198204,0.034018,-0.233167,-0.189219,-0.072994,-0.47952,0.179242,-0.747783,0.253738,-0.407254,1
2.080618,-0.777532,-1.381963,3.251472,-1.505276,-0.287454,-0.372678,-0.219495,0.252755,0.933988,1.075844,1.274736,-0.917599,-0.378291,-0.346595,-0.212311,0.459856,1
-2.318759,0.645185,-0.198594,1.251665,-0.217808,1.693636,-0.46507,-0.93621,-0.062161,0.681634,-0.141864,-0.679673,-0.569287,0.00064,-0.92369,-0.388876,0.020081,1
2.135119,-0.726676,-1.320814,2.981921,-1.617653,0.031337,-0.39846,-0.029687,0.513801,1.225283,1.049652,1.023303,-1.07827,-0.384709,-0.418627,-0.343065,0.411791,1
1.87771,0.165832,0.23563,2.587088,1.718243,-0.363304,-0.938501,-0.659095,1.715422,1.265668,0.185709,-0.204669,0.315951,0.139909,-0.203016,-0.77658,-0.285251,1
1.656652,-0.140825,-0.676157,2.639973,-0.369719,1.170708,-0.299952,-0.247022,-0.150496,0.269729,0.399623,0.369003,-0.061504,0.253639,0.078585,-0.064439,-0.704215,1
1.06796,1.106719,-0.248843,1.781127,-0.377882,0.08206,-0.714812,0.969666,0.777855,2.477711,-0.931351,-1.800853,0.901297,-0.308955,-1.659316,0.328743,-1.758483,1
-1.890027,2.594576,-1.863957,1.31067,-0.429814,-2.036438,-1.56388,-0.96815,1.252617,2.157909,-0.702412,0.236429,1.41451,-1.040952,-0.856008,-0.706745,1.566368,1
-1.93382,1.262275,-0.250195,3.022568,0.684067,-0.163596,-0.392509,-1.976545,-0.113182,-0.906118,0.347194,1.749083,-1.696,-2.286543,2.465564,-1.584599,-1.393579,1
-0.77099,0.498321,-0.647518,2.324636,0.262786,0.722803,0.047686,-0.853142,-0.082785,-0.402782,1.299889,0.556972,-0.028396,-0.370682,0.017161,0.472761,-0.132114,1
-2.445714,1.325637,-0.316773,1.557175,1.565584,0.036632,1.982893,-1.227697,-0.150658,0.693931,-0.458145,-1.23512,-0.674287,-0.81121,-0.34994,0.368359,0.778589,1
-2.386467,1.274993,-0.319571,1.582204,0.630973,0.950641,-0.377329,-0.630902,0.095228,0.05362,-0.510805,-0.187149,-0.071544,-0.578185,-0.22172,0.011449,0.193505,1
-0.293398,1.289188,-0.871075,1.662973,0.456302,0.203229,1.151437,-1.36942,-0.152249,0.699514,0.18451,-0.448366,-0.503343,-0.419652,-1.143036,0.292265,0.357043,1
0.462707,0.124975,-1.154568,2.351509,-0.852087,-0.205011,0.936356,-0.941387,1.128188,1.65566,-0.667481,-0.41132,-0.547733,0.296215,0.164227,-0.549608,-0.847345,1
-0.398558,0.070294,-1.109214,2.391988,-0.87575,0.588059,-0.53541,-0.3753,0.662761,0.73167,-1.036953,-0.276432,0.46076,0.204217,-0.169289,-0.582869,-0.057392,1
-0.728885,1.005801,-0.943266,2.313977,0.181228,0.079517,-0.150268,-0.106049,0.446281,0.000438,-0.849901,0.333938,0.65328,-0.218146,0.365289,0.559619,-0.252954,1
0.370673,0.115508,-0.545002,2.762209,-0.328825,0.394722,0.645883,0.355942,-0.03291,1.601696,-0.618171,0.000774,-0.117196,-0.652891,0.182531,-0.272025,-1.050131,1
-2.48989,0.77815,-0.774577,1.545381,-0.231424,1.428155,0.195713,0.378319,0.854721,-0.352942,0.620975,-0.433891,0.338937,0.046536,-0.17109,-0.534051,0.496449,1
-2.272058,0.47631,-0.251596,0.909544,0.286433,0.845927,-0.290985,0.161612,0.391782,-0.302611,-0.28914,0.660671,0.319445,-0.334788,0.379697,-0.018198,-0.73418,0
-1.879093,-0.38315,0.955045,-0.712428,-0.280281,0.229838,-0.669718,-0.104803,0.947091,-0.032849,0.717131,-0.458888,0.411264,0.695218,-0.446326,-0.667605,-0.368893,0
-2.172905,0.930225,0.572597,1.32738,0.451787,0.985148,-0.820498,-0.094768,1.410465,-0.251847,0.09485,0.112195,-0.109968,0.156033,-0.563681,-0.153062,-0.687338,0
-2.337128,-0.902165,-0.290082,-0.57235,-1.292883,-1.681893,-0.555773,0.844622,0.489371,2.272534,1.027332,0.055473,1.612101,1.103338,0.982159,-0.25594,-0.414649,0
-2.192863,-0.111429,0.493213,-0.271717,0.53664,0.279587,-0.392154,0.014278,-1.012618,-0.371572,0.064101,1.067546,-0.468653,-0.648029,0.557145,0.274319,-0.747618,0
-1.885771,-0.281324,0.428396,-1.510052,-0.61739,-0.147323,0.070219,0.257767,-0.364808,-0.606776,0.13464,-0.861882,0.405336,0.308281,-0.137774,0.247726,0.07342,0
-2.766544,0.906798,-0.878527,0.386527,0.947522,0.808431,-0.060365,-0.532223,0.673066,0.462567,-0.960327,0.075836,0.498898,-0.267303,-1.368428,0.534347,0.038761,0
-2.004019,0.224915,0.142733,-0.927992,-0.545266,0.342332,-0.389741,0.101988,-0.693742,-0.530684,-1.621018,-0.501335,0.723652,0.249591,0.623899,-0.195416,0.188461,0
-1.77742,0.551336,0.314155,-1.061038,-0.423308,-0.047003,0.290137,-0.120647,-0.901232,-0.63385,-0.647057,-1.187018,0.744298,0.134412,0.728985,0.286726,-0.153515,0
-2.290067,0.838935,0.312967,-0.382214,-0.696086,1.08417,-0.492756,0.618778,0.749143,-0.660167,-1.277479,0.113545,-0.289268,0.182923,-1.500031,0.506715,-0.102514,0
-2.425456,1.348119,-0.223407,0.72883,-0.28582,2.362782,0.256887,0.23722,-0.522476,-0.502391,0.214861,-0.860684,-0.281091,0.183698,-0.611836,0.346999,-0.849966,0
-1.713145,-1.584542,0.847375,-1.929692,-2.280167,-0.077418,-0.117081,2.011135,1.309682,-1.54413,2.33341,0.323756,-0.213981,1.034854,-0.200871,-0.568521,0.525571,0
-1.924581,0.033352,1.347309,-0.938383,0.476373,-0.403842,-0.785946,-0.725829,-0.125364,-0.125779,0.073364,0.263204,-0.027918,-0.047695,-0.258714,0.071229,-0.29245,0
-2.327592,0.745873,-0.065327,0.501933,0.565599,0.35512,-0.568921,0.035801,-0.389745,-0.003048,-0.727441,1.03999,-0.182115,-0.606388,0.5694,0.509363,-0.34365,0
-2.495455,0.423131,0.561273,-0.3714,0.007469,1.474032,-0.245138,-0.029663,-0.045748,0.299771,0.300007,-1.133214,0.040895,0.460661,-0.56882,-0.83713,-0.898998,0
-2.632073,0.263599,-1.701786,1.347105,-1.431164,0.212928,-1.239829,0.951898,1.014911,2.688578,-0.163668,-1.932326,0.406599,1.276364,0.009828,0.462891,0.052734,0
-1.916954,-1.014726,0.78742,-2.135584,-0.845806,-0.250832,-0.344874,1.667751,0.657106,-1.463012,-0.391222,0.311475,-0.01043,0.37606,0.477061,-0.058609,-0.015359,0
-2.573287,-0.007867,-0.128347,0.537774,1.043537,0.572462,-1.422313,0.651612,-0.000008,0.563589,-0.808189,-0.847723,-0.092153,0.142694,0.478563,0.61991,0.521579,0
-2.846957,0.662082,-0.212798,1.108661,-0.165035,-0.174388,2.128606,0.730341,0.698256,0.357186,1.355111,0.103849,-0.03499,0.599849,0.280007,0.244922,-0.28844,0
-2.005337,0.360093,0.531294,-1.675625,-0.750878,0.49534,-0.44754,1.061313,-0.320481,-0.315241,-0.828447,-0.938898,-0.137845,0.27033,-0.386118,0.126974,-0.339938,0
-1.767396,0.389626,1.166092,-1.340891,0.65202,-0.464684,-0.48841,0.979281,0.043568,0.000595,0.864239,-0.629962,0.145236,-0.16794,-0.008686,-0.442255,0.185201,0
