@RELATION csv_result-credit_edit10

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE class {0,1}

@DATA
930,0.01491,0.003745,0.021014,-0.024816,-0.016975,-0.031543,-0.007553,-0.013496,0.019417,-0.012199,0
931,-0.023424,0.03804,-0.045049,-0.063293,0.018861,-0.028031,0.008669,0.04087,-0.036089,0.018387,0
932,0.012261,0.001746,-0.001799,-0.010323,-0.013061,0.055658,0.008032,-0.020692,0.00459,-0.003385,0
933,-0.025383,-0.013745,0.003222,0.003345,-0.004599,0.031064,0.034333,-0.021892,-0.017827,-0.047495,0
934,-0.041116,-0.023759,0.021863,-0.03607,-0.002644,0.000838,-0.004529,-0.007905,-0.025524,-0.000237,0
935,0.021794,0.050655,-0.032253,-0.003957,-0.017052,-0.024428,0.001888,-0.003042,-0.018796,0.003658,0
936,0.037204,0.02105,0.052411,-0.03601,0.042672,0.014525,0.026344,-0.014493,-0.039637,-0.012952,0
937,0.009108,0.00141,0.034767,-0.044147,0.062396,0.05456,0.005454,-0.004032,-0.034898,0.008342,0
938,0.037154,0.020365,-0.016865,0.016971,-0.009299,-0.027496,-0.012927,-0.019634,-0.010201,-0.004116,0
939,0.001537,0.034312,-0.015322,0.022437,0.019823,-0.007469,-0.018834,-0.007111,0.024639,0.01315,0
940,-0.00627,0.026958,0.00475,0.074728,-0.034031,0.006593,0.032437,0.034003,0.047683,0.023408,0
941,-0.034743,-0.015564,-0.008066,-0.061225,0.008932,-0.005326,0.005518,0.014332,-0.004059,0.014143,0
942,0.002487,0.029351,0.005239,-0.046331,-0.015912,-0.03134,-0.001499,-0.014151,-0.020379,0.00407,0
943,-0.033971,-0.043061,0.007288,0.011589,-0.027402,-0.034599,0.011853,-0.021771,0.017728,-0.015624,0
944,-0.007932,-0.000866,-0.002183,-0.032015,0.003962,-0.035671,0.016392,0.018853,0.036813,-0.030249,0
945,-0.031188,0.003944,-0.061253,0.043167,-0.002093,0.012752,-0.045846,-0.067146,0.0307,-0.029941,0
946,0.000471,-0.006479,0.019491,-0.006636,-0.015527,0.004209,0.001638,-0.024481,0.011695,-0.010026,0
947,-0.056786,0.009555,-0.031802,-0.011304,0.044943,0.00348,0.067001,-0.008836,-0.01567,-0.040706,0
948,0.009911,-0.012894,0.030214,0.016231,-0.00283,-0.003386,0.030722,-0.011757,-0.003385,-0.053097,0
949,-0.055806,0.031879,-0.033127,-0.027612,-0.014175,-0.004144,0.032649,0.007174,0.013641,-0.004575,0
950,0.015094,-0.001068,0.044952,-0.024774,0.016416,0.0194,0.028895,-0.033078,0.053012,-0.051995,0
951,0.010944,0.029449,-0.005991,-0.053817,0.044985,-0.038164,-0.000097,0.034765,-0.049047,-0.01809,0
952,-0.091615,0.000317,-0.013227,-0.006129,-0.001071,-0.00335,-0.010499,-0.008007,0.026285,-0.012469,0
953,-0.017154,0.002244,-0.004857,-0.024233,0.025751,-0.01328,-0.014828,0.006822,0.029502,-0.020948,0
954,-0.025503,0.025882,-0.002616,-0.030968,0.002689,0.000201,-0.025173,-0.019267,0.018317,0.016862,0
955,0.03328,0.057602,0.003803,-0.007129,-0.009107,0.012407,0.007757,-0.013566,0.018686,-0.014836,0
956,-0.020966,0.005337,-0.024641,-0.018576,-0.00553,-0.014891,-0.01436,-0.003335,-0.041965,0.004518,0
957,-0.008855,0.011825,-0.025796,-0.010267,-0.052454,-0.014316,-0.03154,-0.005175,0.005384,0.049153,0
958,0.024403,-0.018447,0.033169,0.074386,-0.033893,-0.004139,0.043848,0.023341,0.04585,0.015827,0
959,0.014199,-0.014987,0.024081,-0.003529,0.019534,0.045065,-0.033684,-0.033195,0.028933,0.067678,0
960,0.007952,0.003727,0.030634,-0.012244,0.00497,-0.00421,0.031366,-0.03662,-0.029699,-0.044258,0
961,0.018072,-0.024374,0.03103,-0.001459,-0.055603,0.004072,-0.000202,-0.02203,-0.03143,-0.006587,0
962,0.014087,0.022695,0.035762,0.050147,0.019278,-0.013199,0.028874,0.029977,-0.011357,0.011271,0
963,-0.007133,-0.007208,-0.011251,0.005477,-0.028049,-0.009501,0.009284,0.004906,-0.002544,-0.032564,0
964,-0.01866,0.031817,-0.022938,-0.000193,0.004965,-0.00641,0.007314,0.000407,0.008816,0.000143,0
965,0.015177,-0.051078,0.035764,-0.004765,-0.051928,-0.014668,0.003091,-0.037305,-0.043126,-0.015743,0
966,0.044458,0.062727,0.017514,-0.010812,0.086336,0.023217,-0.026784,-0.017845,-0.027124,0.008462,0
967,-0.084589,-0.020636,0.000131,-0.01299,-0.019489,0.00307,-0.022469,-0.001191,0.034132,-0.010043,0
968,-0.094749,-0.034523,0.046155,0.011008,0.014799,0.067559,-0.007397,-0.014681,0.05517,-0.048924,0
969,0.00673,0.009541,0.036005,-0.032442,0.023288,0.029106,-0.01941,-0.037521,0.030688,0.036019,0
970,0.029403,0.043943,0.000331,0.086931,-0.002618,-0.001383,0.003078,0.005214,0.010475,0.052482,0
971,0.002975,0.037648,0.005455,-0.035721,0.005292,-0.02579,0.008121,-0.007182,0.020656,0.000531,0
972,-0.060782,-0.019269,0.064495,0.05646,-0.027897,0.01444,0.030408,0.030792,0.000187,0.046968,0
973,0.021309,0.010315,0.021318,-0.061649,0.010422,-0.028231,-0.022799,0.016042,-0.044045,0.029053,0
974,-0.004714,-0.016696,0.024181,-0.016628,0.006845,-0.000522,0.036701,-0.004524,-0.045173,-0.017919,0
975,-0.030794,-0.012537,-0.001758,0.029894,-0.02031,-0.026359,-0.007092,-0.024372,-0.004139,-0.02967,0
976,-0.013896,0.020701,-0.015744,-0.031187,0.021244,-0.004723,-0.012387,-0.014203,-0.008329,0.005654,0
977,0.043201,0.024137,0.022654,-0.031895,0.006449,-0.000563,0.004549,-0.01699,-0.003034,-0.008157,0
978,-0.061133,-0.0201,-0.026255,-0.051792,0.004061,-0.003112,0.013396,-0.0297,-0.017729,0.009769,0
979,0.001026,-0.00468,0.004269,0.024155,-0.052653,0.016134,-0.002774,-0.008741,-0.027906,0.018479,0
980,-0.076423,0.032504,-0.042263,-0.01188,-0.001535,-0.004614,-0.002308,-0.015726,0.008472,-0.015662,0
981,0.026327,-0.028076,0.055667,-0.016731,0.016912,0.009853,0.004435,-0.039868,0.011476,-0.043741,0
982,0.001605,-0.036711,0.026232,-0.010019,-0.036391,0.022915,-0.018958,-0.010303,-0.01373,0.000332,0
983,-0.038338,0.028981,-0.022499,-0.029655,-0.013238,0.002948,0.030714,-0.006666,0.004237,0.005943,0
984,0.031672,0.001704,0.076233,0.007882,-0.03199,-0.041224,-0.022759,-0.032555,0.020316,0.041279,0
