@RELATION csv_result-credit_edit

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE source_10 REAL
@ATTRIBUTE source_11 REAL
@ATTRIBUTE source_12 REAL
@ATTRIBUTE source_13 REAL
@ATTRIBUTE source_14 REAL
@ATTRIBUTE source_15 REAL
@ATTRIBUTE source_16 REAL
@ATTRIBUTE source_17 REAL
@ATTRIBUTE source_18 REAL
@ATTRIBUTE source_19 REAL
@ATTRIBUTE source_20 REAL
@ATTRIBUTE source_21 REAL
@ATTRIBUTE source_22 REAL
@ATTRIBUTE source_23 REAL
@ATTRIBUTE source_24 REAL
@ATTRIBUTE source_25 REAL
@ATTRIBUTE source_26 REAL
@ATTRIBUTE source_27 REAL
@ATTRIBUTE source_28 REAL
@ATTRIBUTE source_29 REAL
@ATTRIBUTE source_30 REAL
@ATTRIBUTE class {0,1}

@DATA
73,0.023173,-0.013699,-0.10975,0.018493,-0.035475,-0.022544,-0.060969,-0.029777,-0.051974,-0.02827,-0.113123,-0.042689,0.002902,-0.00011,0.005383,0.060209,-0.004032,-0.012559,-0.046715,0.008471,-0.003778,0.020793,-0.016662,0.044179,-0.008115,0.003668,0.031031,0.014792,0.008941,0.049224,-0.002443,1
74,-0.021751,0.026731,0.052322,-0.018535,-0.01453,-0.028458,-0.024962,0.002772,-0.016289,-0.012125,0.028696,-0.019981,-0.009185,-0.040472,-0.004886,-0.011036,-0.009219,0.004089,-0.026866,-0.00713,-0.010676,0.024715,-0.046385,0.006947,0.015879,0.013601,0.025992,-0.022058,-0.003908,0.028245,0.009113,1
75,0.025022,-0.017552,-0.117691,0.018599,-0.040216,-0.028335,-0.057988,-0.03509,-0.050023,-0.031179,-0.117882,-0.040801,0.002085,-0.000067,0.003443,0.06702,0.001815,-0.012857,-0.04657,0.014606,0.002144,0.017064,-0.018909,0.045177,-0.008417,0.003644,0.037801,0.018912,0.002952,0.055222,0.006094,1
76,-0.012313,-0.056039,0.054126,-0.021316,0.005026,-0.004414,0.028489,0.001914,0.002797,-0.014927,-0.028014,-0.045595,0.04975,-0.033269,-0.005157,0.01226,-0.045848,0.024977,0.016241,0.051534,0.032133,0.026344,0.01323,0.018081,-0.050533,0.042673,0.000495,-0.007188,0.017501,-0.015451,0.052767,1
77,0.02909,-0.014197,-0.122662,0.018756,-0.040028,-0.02674,-0.060742,-0.033579,-0.050506,-0.030009,-0.124351,-0.04497,0.002009,0.000574,0.003739,0.065823,0.000067,-0.014109,-0.049182,0.01182,0.002662,0.019008,-0.020332,0.043434,-0.003152,0.000744,0.038891,0.02035,0.004491,0.055548,0.003373,1
78,0.031603,-0.014939,-0.126933,0.020641,-0.041737,-0.027095,-0.06358,-0.034251,-0.052724,-0.030422,-0.12851,-0.045496,0.000686,0.001459,0.003739,0.065786,-0.000383,-0.015163,-0.050425,0.013275,0.004158,0.020302,-0.020712,0.043857,-0.001462,0.000647,0.039556,0.020612,0.005385,0.055673,0.004441,1
79,0.034111,-0.015685,-0.131202,0.022516,-0.04345,-0.027456,-0.066417,-0.034923,-0.054949,-0.030841,-0.132666,-0.046033,-0.000632,0.002334,0.003742,0.065742,-0.000836,-0.016206,-0.05168,0.014737,0.005645,0.021595,-0.021094,0.044273,0.000235,0.000542,0.04021,0.020878,0.006272,0.055801,0.005513,1
80,0.036622,-0.016429,-0.135473,0.024396,-0.045161,-0.027813,-0.069253,-0.035594,-0.05717,-0.03126,-0.136822,-0.046564,-0.001954,0.003214,0.003746,0.065702,-0.001287,-0.017255,-0.052931,0.016195,0.007136,0.022888,-0.021474,0.044693,0.001929,0.000439,0.040871,0.021143,0.007163,0.055928,0.006583,1
81,0.039128,-0.017176,-0.13974,0.026265,-0.046875,-0.028177,-0.072088,-0.036266,-0.059398,-0.031686,-0.140976,-0.047106,-0.003273,0.004082,0.003754,0.065655,-0.001743,-0.018291,-0.054196,0.017659,0.00862,0.024181,-0.021856,0.045105,0.003629,0.00033,0.04152,0.021411,0.008046,0.056059,0.007656,1
82,-0.017298,-0.036267,0.001259,0.001063,-0.058949,-0.038331,0.015288,-0.012138,0.014276,-0.020703,0.001721,-0.008619,-0.024755,-0.026479,-0.017848,-0.034663,-0.055582,0.022941,-0.031214,-0.085767,-0.022588,-0.023359,0.018894,-0.036956,0.018015,0.040364,-0.001431,0.01303,0.022887,0.005041,0.035049,1
83,-0.013782,-0.044708,0.012296,-0.027661,-0.034364,-0.050832,0.045442,-0.011938,0.027647,-0.009116,-0.011802,-0.009596,-0.034041,-0.019771,-0.038533,-0.023612,-0.059883,0.023379,-0.028122,-0.048067,-0.022442,0.022982,-0.013901,-0.053597,0.012165,0.066097,0.012119,0.041406,0.032622,-0.006474,0.026202,1
84,-0.030754,-0.02675,0.014429,-0.008662,-0.045468,-0.035734,0.016992,0.001481,-0.002639,-0.012404,0.004519,-0.007204,-0.001788,-0.032337,-0.007987,-0.016571,-0.035468,0.026216,-0.043165,-0.088305,-0.036175,-0.023928,-0.005895,-0.026184,-0.00414,0.053887,-0.011305,0.006925,0.04237,0.000112,0.033983,1
85,-0.019528,-0.003703,0.034261,-0.036752,-0.02459,-0.013463,-0.003535,0.073024,-0.00178,-0.003096,0.010856,0.021308,-0.040473,-0.016232,0.007657,0.025101,-0.039377,0.038626,0.013579,-0.011642,-0.006073,-0.006829,-0.014749,0.040023,-0.040107,-0.042579,-0.054143,-0.055106,-0.036737,0.084423,-0.065686,1
86,0.059485,0.020068,0.047698,0.035518,-0.028902,-0.06104,0.020318,0.023324,-0.071616,0.00547,-0.014541,-0.023692,-0.037468,-0.010077,-0.036421,-0.000568,-0.045393,0.008231,-0.036697,0.012061,0.015517,0.016002,0.06974,-0.082246,-0.0214,-0.021214,-0.018487,-0.025151,0.007342,-0.013426,-0.007054,1
87,-0.012676,-0.01753,0.063893,0.000606,0.004012,-0.026811,-0.020262,-0.001887,-0.021897,-0.011434,0.012641,-0.049716,0.015213,-0.017825,-0.008853,-0.013377,0.002966,0.027571,-0.030506,-0.016592,0.011312,0.017272,0.010262,0.008733,0.006406,0.009882,0.01299,0.014324,-0.002076,0.009313,0.000822,1
88,-0.004152,-0.031678,0.054676,-0.000674,-0.013593,-0.002046,-0.015855,-0.044901,-0.016696,-0.001419,-0.009807,0.027224,0.050182,-0.060995,-0.024552,0.024016,-0.048392,0.006248,0.011666,0.032843,0.009434,0.040356,-0.003415,-0.03635,-0.019726,-0.006663,-0.00834,-0.038663,-0.008985,0.021395,0.045774,1
89,-0.042747,0.003091,0.020833,0.00343,-0.013323,-0.009312,-0.03182,-0.016505,0.000786,-0.015385,0.020528,-0.047328,-0.023393,-0.025773,0.029355,0.009383,-0.016488,0.001665,-0.024168,-0.024385,0.018717,-0.049457,0.022485,-0.012887,0.02286,0.010562,-0.004792,-0.013797,0.003088,-0.001073,0.016545,1
90,0.001501,-0.006247,0.028554,0.015489,-0.036312,-0.012708,-0.008613,0.015409,0.002249,-0.025695,-0.006293,-0.036602,0.01599,-0.018229,-0.007557,-0.016902,-0.013611,0.042047,-0.020105,-0.017895,0.037642,-0.030074,0.052112,0.024691,0.011755,-0.004281,-0.012578,0.004959,-0.019918,-0.00809,-0.000088,1
91,-0.047363,0.006379,0.016977,0.001661,-0.011686,-0.00879,-0.01862,0.017199,-0.01112,-0.028168,0.017581,-0.042582,-0.005544,-0.039903,0.040495,0.011752,0.012385,0.00156,-0.025905,-0.03424,0.00933,-0.041392,-0.020769,-0.025906,-0.015003,0.036142,-0.031672,-0.011393,0.017489,-0.00081,0.008893,1
92,-0.069539,0.074681,0.020161,0.021738,0.09122,-0.05933,0.04494,-0.010444,-0.019139,-0.051016,0.002352,-0.003225,-0.014659,-0.013903,-0.001579,-0.047134,-0.026033,0.030353,0.001053,0.014921,-0.030859,0.014522,-0.020939,-0.00994,-0.057112,-0.014203,0.004922,-0.012699,0.023078,0.027314,0.014991,1
93,-0.031126,0.020087,0.053254,-0.004182,0.039658,0.000987,-0.032207,-0.036357,-0.029153,-0.027242,0.030695,-0.05983,0.000196,-0.054201,0.007459,0.025651,-0.001455,-0.010085,-0.011841,-0.015054,-0.021371,-0.011463,0.024563,0.02309,0.030053,0.032968,0.01051,-0.000525,0.000559,-0.008481,0.001555,1
94,-0.013295,0.007173,0.031556,-0.029186,-0.021463,-0.012475,-0.002119,0.022026,0.020633,-0.011438,-0.012933,0.031413,0.000154,-0.012072,-0.014909,0.003517,-0.005447,0.003485,-0.056358,0.000529,0.007296,0.036346,-0.052511,-0.059625,-0.00095,0.00293,-0.025118,0.031514,0.011311,0.030456,-0.011542,1
95,-0.066649,0.082415,0.013461,0.023302,0.093515,-0.061782,0.038047,-0.00853,-0.017173,-0.043226,-0.00517,-0.008697,-0.015649,-0.011109,-0.007358,-0.047868,-0.026692,0.030919,0.00054,0.010207,-0.028454,0.0153,-0.025119,-0.010772,-0.049244,-0.014291,0.003192,-0.010757,0.023562,0.025675,0.006436,1
96,-0.020859,0.019425,0.052467,0.012429,0.035117,0.03758,-0.024108,-0.024447,-0.034933,-0.020122,0.023029,-0.03243,0.000617,-0.048045,-0.008332,0.067663,-0.024742,0.006992,0.001088,0.007588,0.000583,-0.007693,0.014962,-0.00069,0.02734,0.012293,-0.014553,0.001961,-0.011718,-0.001048,-0.027901,1
97,-0.013208,-0.01107,0.061273,-0.00235,0.045427,0.031805,-0.037365,-0.029201,-0.033175,-0.009538,0.003846,-0.021545,0.034276,-0.026711,0.000797,0.060554,-0.017676,0.020479,-0.012445,0.002515,0.015525,0.005243,0.041971,-0.007069,-0.012854,-0.009245,-0.025172,0.044015,-0.021246,-0.023505,-0.04716,1
98,-0.027945,0.017518,0.034269,0.001717,0.030808,0.039321,-0.0234,-0.015794,-0.023941,-0.013936,0.029344,-0.037838,-0.002015,-0.04547,-0.00347,0.078237,-0.016648,0.007097,-0.007947,0.01165,0.006794,-0.002437,0.007537,-0.023306,0.028666,0.010684,0.010484,0.005958,-0.039315,-0.009242,-0.011277,1
99,-0.019747,0.018149,0.035298,0.00651,0.025404,0.031676,-0.010236,-0.015875,-0.015321,-0.014186,0.020282,-0.028468,0.000797,-0.046958,-0.003168,0.0873,-0.025503,0.004037,-0.001868,0.007162,0.008722,-0.014435,0.007482,-0.022975,0.034893,0.011244,0.006332,0.013481,-0.041088,-0.006354,-0.011152,1
100,-0.006712,0.010408,0.030202,-0.033273,0.037023,0.020257,-0.000962,0.00188,0.004738,-0.013873,-0.013757,0.009146,0.000308,-0.048204,0.006981,0.0843,-0.025364,0.014998,0.003493,0.004821,0.000965,-0.014237,0.039421,0.017504,0.018857,-0.00524,-0.010949,0.023639,-0.066847,-0.013429,-0.025975,1
101,-0.020278,-0.026371,0.037718,-0.020934,0.043706,-0.000766,-0.00128,-0.021188,0.010423,-0.018596,0.006354,-0.028619,0.027069,-0.017467,0.026213,0.05952,-0.032469,0.004273,-0.00605,-0.004928,0.020813,-0.007603,0.03567,-0.016146,-0.018629,-0.012973,0.016919,0.070372,-0.044523,-0.020432,-0.015884,1
102,-0.016176,-0.023166,0.023317,-0.009576,0.047749,0.001712,-0.00539,-0.024007,0.014294,-0.018499,0.001104,-0.00485,0.033829,-0.030634,0.012713,0.065942,-0.012259,0.009336,-0.01619,-0.017052,0.026261,-0.000771,0.033713,-0.035185,-0.002135,-0.026599,0.014044,0.06325,-0.052541,-0.01461,-0.013124,1
103,-0.001304,0.062797,-0.072742,0.033843,0.038525,-0.018536,-0.018618,0.052573,0.037911,-0.064957,0.009244,0.010603,-0.007757,-0.044334,-0.032693,-0.082956,0.004888,0.005229,-0.078426,-0.001517,-0.007162,0.094381,0.033176,0.001336,0.071296,-0.061762,-0.09544,-0.052726,0.096761,-0.044345,-0.163526,1
104,-0.011766,-0.051372,0.013716,-0.036913,0.002845,-0.01244,0.013739,0.00926,0.00578,-0.002041,-0.049454,0.057286,-0.008519,-0.055386,-0.019253,-0.006914,-0.030317,0.028842,0.024207,0.021217,-0.008761,0.057304,0.011979,-0.020101,-0.032364,0.005546,-0.022533,-0.074197,-0.021275,0.030068,0.061437,1
105,-0.018722,-0.02567,-0.000559,-0.033361,-0.034737,-0.032727,-0.014083,0.012224,0.018754,-0.010144,-0.0061,-0.001142,-0.016825,-0.010895,-0.003886,-0.045619,-0.015497,0.035094,-0.02612,-0.054174,-0.018118,0.002448,0.048104,0.011968,-0.005469,0.000227,0.004663,-0.004217,-0.029351,0.000825,0.008499,1
106,-0.010508,-0.041341,0.019921,-0.012701,-0.019123,-0.043289,0.016334,-0.012543,0.008172,-0.018474,-0.012697,0.007727,-0.043173,-0.031025,-0.011243,-0.026942,-0.035463,0.006731,-0.028062,-0.075518,-0.008904,-0.000422,-0.013538,-0.040822,0.029914,0.053684,0.004701,0.031337,0.043898,0.005882,0.043727,1
107,0.014669,-0.020164,-0.01693,-0.062258,-0.068724,-0.074199,0.011807,-0.027717,0.069008,0.039816,0.029725,-0.032216,0.009384,-0.046743,-0.075199,0.034781,-0.011522,-0.02705,-0.045911,-0.056676,-0.01304,-0.00404,0.042557,-0.061743,0.019246,0.044162,-0.004513,0.009367,0.026866,-0.03937,-0.039597,1
108,0.02579,-0.06536,-0.003075,-0.060508,-0.071901,-0.097014,0.018385,-0.011971,0.053485,0.0002,0.077261,-0.000988,-0.043036,-0.04145,-0.073719,0.045934,-0.030936,-0.032892,-0.008118,-0.032581,0.030113,-0.024055,0.042124,-0.010807,-0.027719,0.00364,-0.021526,0.008605,0.028907,0.029671,-0.058797,1
109,-0.05158,0.02719,0.079115,-0.038604,0.054658,-0.021568,-0.042029,-0.046084,-0.039117,0.009809,0.016626,-0.010586,0.045046,-0.039837,0.017389,0.02275,0.040201,-0.005476,-0.020087,-0.032853,-0.125299,0.030585,0.040248,0.067614,-0.004457,0.024863,0.008247,-0.031038,-0.026126,0.007427,-0.030753,1
110,-0.031086,0.017046,0.061851,-0.01748,0.021745,-0.008281,0.029762,0.014975,-0.013013,0.012079,-0.013158,-0.028805,0.015414,0.014248,-0.016066,0.021015,-0.033962,0.039646,-0.038298,0.013511,-0.011146,0.006569,0.003584,0.027132,-0.002243,0.029064,0.016935,0.019647,0.033402,-0.015038,0.010566,1
111,-0.012258,0.001907,0.05497,-0.010119,0.024416,-0.000011,0.021037,0.019298,-0.023724,0.002663,-0.004839,0.016452,0.00589,-0.008369,-0.03104,0.03982,-0.025995,0.040199,-0.033803,-0.000903,0.011876,0.008513,0.004744,0.010883,-0.006491,-0.01217,0.003654,0.003913,0.022486,0.022234,0.010036,1
112,-0.05241,0.04419,0.07323,0.001891,0.052343,0.021076,0.002596,-0.009641,-0.041193,-0.017448,0.051143,-0.098189,0.046117,-0.025455,0.000113,0.054861,-0.001367,0.010713,0.000614,0.022163,-0.042555,0.001624,-0.002235,0.068754,-0.003494,0.049346,0.037834,0.000551,0.002857,-0.014397,-0.018584,1
113,-0.013422,0.006905,0.077436,0.013725,0.0342,0.058443,0.001535,-0.028993,-0.060159,-0.017658,0.019561,-0.015263,0.079663,-0.052899,-0.009267,0.089392,-0.008702,0.009546,-0.010157,0.008171,-0.042069,0.017848,0.028003,0.019544,-0.008775,0.020321,0.000837,-0.003337,0.00514,-0.014455,-0.011479,1
114,-0.03473,0.020529,0.038773,-0.007814,0.056795,0.036049,-0.009121,0.00525,-0.026519,-0.013842,0.057685,-0.046376,0.022054,-0.041708,-0.026219,0.068979,-0.026876,0.007792,-0.000903,0.003325,-0.029981,0.031173,-0.005793,0.031728,0.010316,0.007285,0.010856,-0.009527,0.003036,0.006879,-0.054456,1
115,-0.048471,0.022108,0.029642,-0.02007,0.058507,-0.00436,-0.038884,-0.025752,-0.020583,-0.0047,0.051189,0.01373,0.042882,-0.045939,-0.0208,0.041833,-0.009714,0.008703,-0.017264,-0.006197,-0.04721,0.047041,-0.006654,0.022629,-0.007577,-0.009016,0.011162,0.000316,-0.023443,-0.010436,-0.038185,1
116,-0.042992,0.013283,0.05312,0.039412,0.05532,-0.013012,0.024507,-0.012071,-0.008963,-0.030245,0.035333,-0.041858,0.075611,-0.030033,-0.002458,0.057921,0.010452,0.013455,-0.004272,0.017162,-0.021428,0.004942,0.01002,0.050169,0.011218,0.026805,0.01828,0.015442,-0.005906,-0.017684,-0.012825,1
117,-0.014801,0.009524,0.035244,0.00512,0.055488,0.019988,-0.002433,0.014857,-0.023105,-0.014768,0.016004,-0.003244,0.065337,-0.044155,-0.024257,0.076889,-0.005833,0.03324,-0.014759,0.00955,-0.005278,0.019959,0.026622,0.046661,0.005146,0.006971,-0.010116,0.021554,-0.024731,-0.040996,-0.037172,1
118,-0.03801,0.019923,0.025725,0.030792,0.038642,0.014465,-0.001564,0.006867,-0.021885,-0.009501,0.049875,-0.027442,0.043751,-0.042743,-0.020668,0.09049,0.00149,0.013705,-0.012372,0.01611,-0.015692,0.017909,-0.010183,0.005599,0.031852,0.019758,0.0222,-0.007846,-0.037057,-0.015158,-0.012113,1
119,-0.038565,0.007815,0.013043,0.013243,0.039106,0.012339,0.008384,0.000113,-0.011265,-0.018795,0.048524,-0.015238,0.035985,-0.045382,-0.015542,0.086091,-0.002533,0.008075,-0.01614,0.006218,-0.022635,0.022068,-0.00651,0.001483,0.025049,0.014349,0.036354,0.001367,-0.036309,-0.009747,-0.000712,1
120,-0.040112,0.015037,0.009602,-0.01367,0.051738,-0.026536,-0.020098,-0.011775,0.002759,-0.008198,0.044942,0.020195,0.041906,-0.041805,-0.00689,0.054732,-0.015107,-0.000041,-0.015272,-0.012088,-0.028557,0.033946,-0.013577,0.007791,0.000539,-0.022882,0.031736,0.017208,-0.050474,-0.004851,-0.020263,1
121,-0.035692,-0.042512,0.029296,0.026583,0.06304,-0.027889,0.045015,0.002808,0.014701,-0.060101,0.035074,-0.018315,0.088341,-0.018036,0.047829,0.036309,0.00309,-0.002223,-0.020909,0.002497,-0.005783,0.025286,0.033918,0.025471,-0.02158,-0.02155,0.053325,0.049323,-0.022992,-0.020755,0.020019,1
122,-0.029815,0.00939,-0.009227,0.028804,0.047035,-0.002989,-0.018403,0.029769,-0.009604,-0.001657,0.035954,-0.022015,0.02735,-0.033959,-0.006579,0.05864,-0.039202,0.002368,-0.023608,-0.015679,-0.021249,0.039309,-0.009128,-0.015152,0.049979,0.003566,0.015982,0.002958,-0.030305,-0.035863,-0.022725,1
123,-0.034202,-0.016,-0.006675,0.038248,0.045928,-0.025857,-0.000029,0.024559,-0.007115,-0.030451,0.054597,-0.008719,0.018394,-0.035744,0.001991,0.058193,-0.030338,-0.003237,-0.007506,0.003009,-0.004023,0.026726,-0.006232,0.009728,0.028153,-0.004395,0.024885,-0.00003,-0.03162,-0.00843,0.001442,1
124,-0.034238,0.000033,-0.01054,0.013849,0.051576,-0.047214,-0.033671,0.006541,-0.00189,-0.015378,0.042824,0.023391,0.030979,-0.033955,0.005043,0.035074,-0.03387,-0.008075,-0.01561,-0.007176,-0.016206,0.044583,-0.013867,0.010017,0.012727,-0.03177,0.020484,0.010836,-0.044018,-0.012257,-0.018405,1
125,-0.029119,-0.036449,0.018153,0.068637,0.059125,-0.059937,0.011946,0.027249,0.005268,-0.033982,0.023675,-0.026381,0.086834,-0.002399,0.040079,0.03324,-0.013232,0.004459,-0.016068,0.012059,0.018252,0.021591,0.024368,0.024796,0.00229,-0.014148,0.019423,0.046231,-0.034363,-0.046237,0.001103,1
126,-0.027081,-0.014518,-0.017978,0.056103,0.039279,-0.024487,-0.025484,0.04459,-0.016014,-0.005631,0.037452,-0.014602,0.035012,-0.024197,0.011303,0.05883,-0.03801,0.001094,-0.024439,0.002793,0.003563,0.039446,-0.004082,-0.021564,0.042958,-0.003659,0.016577,0.004722,-0.05163,-0.049298,0.001062,1
127,-0.018552,-0.028434,-0.004188,0.077494,0.04303,-0.045004,-0.017573,0.041144,-0.013468,-0.011797,0.026081,-0.001122,0.061792,-0.018646,0.018229,0.058716,-0.026804,0.005726,-0.020057,0.004768,0.021877,0.028041,0.00922,-0.01216,0.030149,-0.015587,0.004005,0.020271,-0.055084,-0.048656,0.002138,1
128,-0.014229,-0.01226,-0.011627,0.081474,0.023214,-0.037639,-0.008788,0.04675,-0.012357,-0.005518,0.027401,-0.003983,0.039126,-0.024508,0.011699,0.079417,-0.050688,-0.004242,-0.011064,0.009972,0.012057,0.016928,-0.008487,-0.019184,0.057866,0.003557,0.0045,0.006977,-0.055723,-0.044538,0.003697,1
129,-0.020605,-0.009075,-0.023376,0.023477,0.028634,-0.055222,-0.009677,0.063067,0.013713,0.003382,0.004873,0.043273,0.009212,-0.024277,0.035558,0.075538,-0.043205,-0.007136,-0.00084,0.018677,-0.032323,0.031596,0.011262,0.021049,0.049756,-0.01687,-0.000973,-0.019862,-0.107737,-0.02586,-0.01356,1
130,-0.046815,-0.006081,-0.029565,0.019343,0.036074,-0.090779,0.001508,0.013187,0.034799,-0.018565,0.028584,-0.014765,0.039181,-0.003885,0.043066,0.028612,-0.048135,-0.023035,-0.013444,0.015348,-0.014611,0.026177,-0.020259,0.017305,0.018333,0.000754,0.063184,0.044472,-0.063059,-0.043909,0.020615,1
131,-0.032473,-0.03065,-0.037265,0.05941,0.034597,-0.068714,0.038282,0.045826,0.030202,-0.047527,0.040196,-0.023941,0.027413,-0.017756,0.050886,0.049403,-0.045618,-0.026174,-0.009593,0.007524,0.009132,0.01325,-0.009904,-0.000715,0.043557,-0.004234,0.069209,0.025644,-0.056004,-0.026129,0.051615,1
132,-0.003219,-0.017379,-0.028951,0.094628,0.030754,-0.061551,-0.000514,0.079536,0.002587,-0.017348,0.030995,-0.012995,0.026034,-0.020748,0.035328,0.066393,-0.073708,-0.020448,-0.001163,-0.002695,0.033855,0.010909,-0.015537,-0.018868,0.066683,-0.024778,0.015923,0.008214,-0.063655,-0.030989,0.010622,1
133,0.015652,-0.060731,-0.01748,0.052424,0.054618,-0.031683,-0.014139,0.074495,-0.000122,-0.035491,0.002469,-0.010392,0.048123,0.003092,0.058599,0.02417,-0.088118,-0.025786,-0.02704,-0.027304,0.026276,0.040714,0.019546,-0.025546,0.018033,-0.074789,0.018623,0.044303,-0.035804,-0.045775,-0.034133,1
134,-0.024906,0.01428,0.003391,-0.010061,-0.010374,0.017524,0.002414,0.015402,0.000034,-0.00459,-0.011042,0.003368,-0.002839,-0.015886,-0.024322,0.006038,-0.030371,0.057874,-0.007705,-0.007708,-0.017214,-0.001993,0.056878,0.0268,0.003637,-0.005834,-0.006566,-0.030325,-0.038516,-0.01191,-0.008383,1
135,0.004292,-0.055766,-0.009642,0.101876,0.019796,-0.040181,-0.050475,0.061549,-0.04614,-0.019508,0.000072,0.005678,0.030693,-0.002588,0.02626,0.036412,-0.091488,-0.018547,-0.02048,0.015079,0.013837,0.017586,0.004045,-0.025844,0.048248,-0.011065,-0.016816,-0.008125,-0.04216,-0.086594,-0.012615,1
136,-0.008737,0.003921,0.063327,0.00535,0.021469,-0.008082,0.026354,0.029977,-0.016663,0.00811,-0.019949,0.029515,0.013003,-0.001246,-0.008745,0.042702,-0.020724,0.031751,-0.028545,0.003936,-0.004935,0.011741,0.013218,0.012354,0.007274,-0.023828,-0.007786,-0.014753,0.005471,0.03161,-0.000396,1
137,-0.022282,-0.027635,0.022361,0.006104,-0.020618,0.009625,-0.002325,-0.049132,-0.002771,-0.040336,0.011199,0.039347,0.070583,-0.021534,0.018786,-0.030393,-0.05134,0.008983,-0.01407,0.010592,-0.00815,0.036436,0.048234,-0.021738,-0.058324,-0.060442,0.024686,-0.016254,-0.001495,-0.000937,0.036578,1
138,-0.022516,-0.022146,0.00342,-0.030089,0.022864,-0.024224,0.007907,-0.009165,0.002169,-0.02507,-0.026513,-0.004754,-0.010225,-0.01718,0.009617,0.037147,0.010046,-0.000584,-0.005884,-0.012127,-0.011484,0.020271,-0.031349,0.007897,-0.027737,0.013423,0.013174,0.027871,0.001137,0.049439,-0.014224,1
139,-0.0023,-0.044009,-0.004646,0.06098,0.04412,-0.051613,-0.079683,0.044708,-0.034784,-0.041777,-0.00032,0.029255,0.026871,-0.006687,0.028421,-0.020972,-0.093335,-0.039869,-0.027647,-0.003855,-0.004885,0.019052,-0.017318,-0.021284,0.025881,-0.063499,0.008605,-0.025572,-0.0457,-0.077249,-0.038867,1
140,-0.028171,-0.033668,-0.016349,0.047079,0.025433,-0.070592,-0.075242,0.031572,-0.024818,-0.032108,-0.002223,0.000278,0.018072,0.01062,0.039484,-0.034684,-0.111108,-0.046235,-0.030643,0.022896,-0.033205,0.016879,-0.028915,-0.009262,0.031625,-0.006291,0.031806,-0.015793,-0.044964,-0.120369,-0.012783,1
141,-0.020402,0.003557,0.049311,-0.014116,0.01994,-0.019392,0.014692,0.032101,-0.007718,0.026949,-0.022053,0.0073,-0.001305,0.017396,-0.010539,0.031513,-0.042297,0.032639,-0.031165,0.005831,-0.014226,0.018292,0.007536,0.012311,0.005963,-0.001284,-0.003968,0.001645,0.006411,0.005682,-0.011221,1
142,-0.030158,-0.033007,-0.00567,-0.005952,0.012316,-0.077219,0.069492,-0.04212,0.057537,-0.020754,0.026092,0.028436,-0.028102,-0.033623,-0.071136,0.006069,-0.008751,0.018819,-0.016219,-0.033111,-0.009417,0.013547,0.015767,-0.038707,0.025042,0.032453,0.022253,0.021553,0.026252,0.008979,0.013959,1
143,-0.023045,-0.033903,0.002535,-0.027703,0.006302,-0.04615,0.076165,-0.043165,0.056151,-0.034947,0.016867,0.017286,-0.037186,-0.02135,-0.068844,0.005344,-0.017448,0.012144,-0.026472,-0.028215,-0.022454,0.009966,0.013362,-0.037222,0.022991,0.028162,0.037016,0.027941,0.036125,0.005739,-0.014131,1
144,-0.035272,0.028907,0.020843,-0.054829,0.013159,-0.017636,0.02385,0.020795,0.047114,0.018491,0.013176,-0.013966,0.038193,-0.024243,-0.003475,0.065314,0.035141,0.009386,-0.040747,-0.023335,-0.016831,-0.014433,0.009124,0.013096,-0.0136,-0.002959,-0.021653,-0.007349,0.016928,-0.00426,-0.076233,1
145,-0.037765,-0.039674,0.023494,-0.040303,-0.006679,-0.001531,0.070196,0.001831,0.03517,-0.056818,0.039393,0.028829,0.043878,-0.036915,0.040337,0.063051,0.050516,-0.012529,-0.042017,0.025094,-0.016798,0.000771,0.037567,0.026049,-0.051321,-0.015204,0.009175,-0.025495,0.033365,0.018849,-0.00196,1
146,-0.019609,0.047112,0.005993,-0.007575,-0.024741,0.012898,-0.001818,-0.012761,0.006243,-0.04854,0.031808,-0.009337,-0.004582,-0.037002,0.011239,0.006764,-0.048919,-0.00989,0.0113,0.022881,-0.001924,-0.017949,0.016548,0.020007,-0.010206,-0.012578,0.008046,-0.017095,-0.016887,-0.004216,-0.01338,1
147,-0.079261,0.044424,0.016037,0.03894,0.098667,-0.083407,0.050294,0.017356,-0.001172,-0.019449,-0.02139,0.001223,-0.030294,0.021628,0.02874,-0.041886,-0.007217,0.024733,0.015808,0.00188,-0.061928,0.020089,0.010508,-0.017314,-0.043548,-0.011331,-0.006726,-0.037886,-0.014301,0.035314,0.003879,1
148,0.000536,0.023187,-0.020907,-0.026625,0.048968,0.000758,-0.00005,0.000366,-0.026168,0.001054,0.026019,0.012176,0.022845,0.009634,0.022184,-0.00829,-0.030646,0.042306,-0.025859,0.007519,0.00284,-0.020726,0.019803,-0.04022,-0.056745,0.041783,-0.004758,-0.028269,-0.002285,0.043084,-0.067145,1
